Comments,Stars,Type
"I had always wanted to liquid cool. And the sheer silence you hear after you install it is amazing. It cools like a Champ, the CHAMP....JOHN CENA!!!!!!! No, no....no John Cena. No mas John Cena. ",4,CPU_cooler
I think this is the best cooler under 50 dollars. Keeps my cpu really cool and is also really quiet. ,5,CPU_cooler
Looks good but can't be run at full speed. Its loud and rattles. Maybe you could fab it up ,3,CPU_cooler
Very easy to install and perform very well ,5,CPU_cooler
"Works great for now, the fans are quieter than expected and look good. The controller is a bit iffy but it may be my BIOS setup not recognizing it.  ",4,CPU_cooler
The cap was really hard to open and had to use pliers to open ,4,CPU_cooler
Quieter than I thought. Really good budget cooler ,4,CPU_cooler
"Great looks but the cooling performance is not the best. Will work on a 6600K not OC, but under load it might thermal-throttle the CPU ",4,CPU_cooler
"Surprisingly good little cooler. According to TechPowerUp, it performs as well as the Hyper 212 Evo, and is much, much smaller. With only a 92mm fan, the tower is very small, but it cools really well! Messed up with the thermal paste, though - whoever thought a tiny packet would be easier to apply than a pipette? ",5,CPU_cooler
"Boy did I hate mounting this thing, regretting not going with an air cooler. I've done a custom open loop on my own system so I figured an AIO would be nothing. It was tougher than I expected because of how everything is already connected to each other. What's good however is that it was cheaper than the corsair Hxxxi GTX coolers and it's a 360mm. Good acoustics at idle which is nice. ",4,CPU_cooler
"Good: Reasonable price.
Great: Low sound.
Questionable: Big!  Make sure you have room.
Bad: Heat sink surface not flat at all.  Required heavy sanding and lapping to get flat. ",4,CPU_cooler
The colossal fan keeps the noise down making my current build almost silent even under heavy load. Installation can be a bit tricky and installing the fan to the heatsink is actually quite a pain. ,4,CPU_cooler
Had a little trouble with the directions but thank God for youtube. It keep the cpu very cool at about 50 F  ,4,CPU_cooler
An AWESOME budget all in one cooler  ,5,CPU_cooler
"better than stock cooler i think, is quiet ",4,CPU_cooler
"Radiator build quality is the best i've seen, no bent or damaged fins, perfect condition, as you should expect yet rarely see on radiators in my experience. The unit has a standard depth of 27mm however its a little taller and wider than the others i've seen. Also the end tanks are relatively small and that combined with the larger dimensions means theres much more real estate dedicated to the actual fins where all the cooling happens. Silverstone also have their own proprietary fin design, it looks great and also seems to help cooling efficiency as well, not sure how acoustics are affected if at all. Water block looks great, pump is inaudible. Also some more unique features here, no exposed bolts on copper plate and full metal construction. Overall just excellent build quality and engineering, the solution is a little pricey compared to others but the innovations and build quality are well worth it imho, not to mention the 5 years warranty. The only issue i have with this product are the fans. Their lowest rated speed of 1500 RPM is always going to be too loud for a system on idle. The fans seem to spin fine at lower RPM but i could only manage it through the system fan header by setting a custom fan curve in the bios. At ~550 RPM they are barely audible, not sure why silverstone didn't setup the fans to start at this RPM, 1 star has to come off for this. After trying 3 different AIO liquids coolers from 3 different big names and returning all of them due to poor quality control i am on the verge of becoming a fully blown silverstone fanboy, in my limited experience of AIO cooling silverstones quality is 2nd to none. ",4,CPU_cooler
"Unbeatable price/performance ratio.
3.6@1.26v with temps reaching 60º tops ",5,CPU_cooler
"I had a little bit of trouble fitting this into the 'Aerocool StrikeX-GT' case. But it was all well worth it. It runs very quietly, and keeps the cpu temperature around 60 C when under heavy load. ",5,CPU_cooler
HUGE CPU cooler. Know that before buying. I had to change cases because this cooler didn't fit my old case. (Yes that is a little backwards but I needed a new case too.) I'm very pleased with the cooling capability but I shouldn't expect anything else from this ginormous thing anyway.  ,5,CPU_cooler
Very quiet.  Huge.  Looks great.  Cools well. ,5,CPU_cooler
"Looks awesome in my case, its is large and barely fits in it but it gets the job done. Keeps my processor cool. ",4,CPU_cooler
"This is a novel design in theory, but in practice it is not a very good product.  Sort of.  It cools as it should, but it does so insanely loud.  Also the mounting hardware was terrible.  It's difficult to work with and the knurled knobs for tightening everything down where rusted as soon I as got it.  I had to clean them up with alcohol and repaint them in order to make them look good.  I wouldn't recommend this product unless space is crucial.  Even then there are probably better alternatives.  The most obvious benefit is the fact that it's gorgeous. ",3,CPU_cooler
Right then i have a update for this cooler...do not get it..went to turn on my pc today and there was fluid on top off my graphics card?!?..i took the cooler out and notice a hair line crack from the bottom off it..so yeah it looks nice in the pc but please beware..even on the forums people are having the same issue... ,1,CPU_cooler
"Loud, Proud, but does it's job. replaced the stock fan with a spare pull out and it dropped temps 3-5 degrees. ",3,CPU_cooler
"Still evaluating this one, but initially, it gives quite adequate performance for a moderately overclocked I7-5820K. It is extremely easy to mount, and the fan is quiet. Doesn't cover the RAM on either side. Doesn't interfere with PCI-e slot 1. Fits in my Antec P100 case with lots of clearance. Is not overly heavy, so I have no concern about stress on the motherboard or socket. ",5,CPU_cooler
Pretty high-end air cooler. Keeps my CPU cool. Pretty cool. ,5,CPU_cooler
Quality components.  Quiet! ,5,CPU_cooler
"Put together very nicely and comes with a fan splitter to control all of your fans for the cooler off of one 4 pin fan port on the motherboard. The fans are high quality and quiet, and allow for some high speeds too if you need to up your cooling for overclocking. ",5,CPU_cooler
"Pain in the neck to install in Corsair 450D.  Impossible to add/remove fans after radiator is installed when used in conjunction with Asus P9X79 LE motherboard.  Good performance, just a little bit better than H100/i but might not be worth the hassle. ",3,CPU_cooler
Originally bought because it is black. Found out it is a great cooler. Easier to install than a 212 and looks fantastic!!!! ,5,CPU_cooler
Really Inexpensive but good at keeping my CPU at 40 degrees Celsius most of the time while being quiet! ,4,CPU_cooler
"This was previously in my main PC, but I put it in this after I replaced it with a CM Hyper 612. It cools decently well, but I am not real fond of the fact that the mounting brackets provided for AMD motherboards only allow it to be installed sideways (the fan facing up or down rather than right or left). I had to drill holes in the side of this case for the side panel to be able to go back on, but I won't blame this cpu cooler for that since the case is from a 13 year old prebuilt. ",3,CPU_cooler
"Very good looking, quiet, great performance. ",5,CPU_cooler
First off I love how quiet these bad boys are. The RGB lighting looks amazing and I'm really happy with my choice in CPU cooler. Can use the controller easily and is very straight forward. ,5,CPU_cooler
"Quiet, easy to install, and good performance.  ",5,CPU_cooler
"Amazing AIO liquid cooler, except that the fans suck balls. I am using two Noiseblocker fans on the radiator, and temps don't suffer. I found out that liquid cooling is necessary for X99 chips, as my Prolimatech Megahalems can't even handle the Intel Core i7-5930K CPU that's been overclocked. With that said, both coolers are amazing, and I'll find a use for my air cooler. ",4,CPU_cooler
"This CPU Fan is okay, but it could be less loud :)  ",4,CPU_cooler
Solid buy if you need a 3 pin cooler. Easy to install and works very well. Looks nice too. ,5,CPU_cooler
Does the job ,5,CPU_cooler
"It manages to keep my overclocked AMD Phenom II X6 1055T at about 90c under Prime95, and about 40c under a gaming load. Installation was very easy. Managed to find it for $35 at Haltec. 4/5 ",4,CPU_cooler
It's a fan... cool. ,3,CPU_cooler
"Looks funky as **** but keeps the CPU cold. I want to upgrade to liquid to get this hellish thing out of here but its hard to  get myself to""fix what ain't broke"". After using this for a while I've found it to be the source of most of the noise in my case. It still works great as a CPU cooler but if you are at all picky about how loud it is you will want to either have some sort of voltage control or reduction, run the cooler passive without the fan at all or look into a different cooler. ",4,CPU_cooler
"Amazing temps and noise volume have been very impressive, really cant imagine going to  a AIO set up with temps like these. ",5,CPU_cooler
I can't be too harsh on it. It does its job.  ,3,CPU_cooler
"Dead silent, very effective for its price. Rated for 130W of heat dissipation, so it should handle any quad-core Intel CPU overclocked. Mounting bridge and installation are very frustrating, avoid this at all costs if you have a small case. Factor in another $6 into the cost for some thermal paste, since the stuff it comes with is awful - you'll shave a good 5-10C off of temps just with better thermal paste. ",4,CPU_cooler
"Its simply great if I'm on my headphones unless I have complete silence in the room I don't even hear it working, and when I'm playing forget hearing it at all, plus it also has great cooling capabilities. Definitely worth every penny spend on it. ",5,CPU_cooler
This thing is beautiful and quiet.  I did a test boot before building and the heatsink fan was the only moving part. I ended up turning off all the noise-makers in the house to see if I could hear the fan. I couldn't.  ,5,CPU_cooler
"This cooler is a monster...... Beware of that if you buy it. It is HUGE and extraordinary heavy!
It cools way better than anything else I have so far used (in combination with Corsair ML fans) but I really hate moving with it if i toy around with my PC, this block alone is a BIG part of the overall weight in the completed system. Love the shape, that it cools big parts of the VRM, RAM and motherboard around that area + the CPU it self, pretty genius. ",5,CPU_cooler
"The stock cooler retail boxed with my CPU is a liquid cooler... so,  I knew I needed to go with liquid cooling. The LEPA Aqua Changer is more competitively priced than other similar coolers,  has thick and durable tubing,  the radiator looks equivalent to other AIO liquid coolers, and I didn't need additional monitoring software.   The mounting plate and the screws don't firmly fit to the motherboard with the standoffs (or really even stay together) until the thumb screws are tightened, but, once assembled, it's solid. The included  PWM Fans are a bit loud at 100%, but, when you turn them down, the sound level isn't bad and the grooved blades (similar to a Cougar fan) work great! It's keeping my FX-9590  27-30c at idle and mid 40s at heavy load. The waterblock/pump has a more industrial style than most AIOs, with a pair of deep red LED “parentheses”  (matches my  Asus MoBo). ",4,CPU_cooler
"I had been wanting a V10 since 2009, and now 2015, I finally found a used one for sale and got a great deal!  Sadly, people on the Internets make fun of this cooler and bash it, but it's great because it's unique and rare. Cooler Master only makes V8s now.  I'm looking at this as we might at real car engines/manufacturers. This model is just not available anymore. There were a bunch of V6s and V8s (and still way too many 212s, though we all know how great the 212s perform for the monies). Having this V10 makes my rig special. So far, only one other builder on this site has a V10.  ",5,CPU_cooler
"I did not plan on getting at first. I forgot to order the recommended Silverstone NT06-PRO cooler with the RVZ01 case, and didn't want to wait another 3-4 days for it so I scour for any other suitable low-profile cooler. I couldn't find the Cryorig C1, Zalman, or Corsair H55, so ended up with the Thermalright AXP-100 Muscle. In the end, I am quite happy with it. It is so small that the stock fan that comes with the case still fits above it, and the CPU temp only goes up to 53 C under load. (no OC) ",4,CPU_cooler
"Overall quality is good, but there is too much noise and vibration from BOTH stock fans. ",4,CPU_cooler
"Good heatsink, but can't use the FAN in the NODE 202. With an FW121 it is same performance but less noise than stock cooler. I'll be testing with a better airflow and still good static pressure USV 12 next to see if performance improves. ",4,CPU_cooler
"Decent cpu cooler, takes up alot of space with push/pull but the temps are worth the sacrifice. 8/10 would buy again. ",4,CPU_cooler
Looks good with the blue in my build.  Keeps temps around 23 at idle and has never been over 47.  I do have this in cool ambient temp room as well.  I would recommend as well as buy again.  Came with all the parts for different setups and to add another fan.  Install was very easy for a 1st time builder.   ,5,CPU_cooler
"I had a liquid cooling cooler for my first build and decided I would try for an air cooler for this one. They are more cost efficient and so far, I am really loving it. ",5,CPU_cooler
I had the stock with both CPUs to begin with but when the 8350's cooler started buzzing I decided it was time to get an aftermarket cooler and with this one being recommended by a close friend and being on sale on Amazon I decided to go for it and can recommend it to anyone getting an aftermarket cooler. ,3,CPU_cooler
"Amazing bang for buck cooler, delivers way better than stock cooler performance and is  way quieter too. Planning to use in my dad's new pc when I get a watercooler. ",5,CPU_cooler
No complaints performs better than expected. Keeps it cool and my whole case if I turn it full blast. Bumping this back up to 5 stars I found compatible thin fans. May sell the included ones. ,5,CPU_cooler
"Less than 6cm tall, this prevents my 100W CPU from getting hotter than 75ºC. The fan is quiet at idle and remains low-pitched when under load. If used with a Mini-ITX or smaller Micro ATX motherboard, you need to remove the entire cooler in order to access the RAM slot closest to the CPU. You most definitely need to use low-profile RAM sticks. ",4,CPU_cooler
"Massive mounting bracket, careful using this on a mini itx. fan can be cranked up pretty high, keeps cpu temps under 115°F at all times ",4,CPU_cooler
Keeps the CPU very cool on idle and under load.  and Corsairs software that manages this is very easy to learn/use. ,5,CPU_cooler
"Held up well with my overclock. I haven't pushed this system to it's max yet as I am still new to heating and CPU overclock, but this has yet to fail me after about a month of use. ",5,CPU_cooler
Seriously. Love at first sight. Never understood windowed cases before. And BY GOD it WORKS! ,5,CPU_cooler
Amazing  easy to install low profile cooler for cheap price. ,5,CPU_cooler
"This is a great cooler. It doesn't block the first pcie slot and is very easy to install. I don't have air conditioning in my apartment so I only plan on overclocking when the weather gets cold. However, even after using prime 95 with a 10 percent overclock for 1 hour I never get delta temps more than 32-33 celsius compared to idle. I was a bit disappointed to only receive one fan with the cooler as the symmetrical version does come with 2 fans. I did buy a 2nd fan just because I was curious nonetheless but it only improved temps by 2-3 degrees. ",5,CPU_cooler
"Really nice cooler, took the fan off the case lid and put it with the gpu fan  ",5,CPU_cooler
The cooler is one off the most recommended (best value) and this is the dual fan version and last update of the original 212 Evo. Works flawless! ,5,CPU_cooler
"Cheap, silent, good temps. A good stock cooler replacement. ",5,CPU_cooler
Arctic Freezers new cooler i11CO (continuous Operation) offers excellent performance at a reasonable price. Weight is limited and does not put undue pressure on the motherboard ,5,CPU_cooler
"Keeps my APU cool.
A little large for a mini ITX board.
Quiet enough but not silent by far. ",5,CPU_cooler
"After hearing some bad things about Corsair products, I made a last-minute switch from the H80i to the X41 - and I couldn't be happier. Overall, this is a stunningly polished cooler; the performance and aesthetics that it added to my build make it well worth the pricetag.  ",5,CPU_cooler
I havent used the stock fan yet but the heatsink seems to be working well with my corsair sp120. I am betting much lower temps than i expected ,4,CPU_cooler
"I originally had a Thermaltake water 2.0 Performer (the cheapest one) that broke down after about two years. I sent it back to them and they gave me this in less than a week. So definitely no complaints at all for this one. Although i do like pother ones more, i keep this as a reminder to always ask when things don't work. ",5,CPU_cooler
I never even tried to put the intel  cooler on as this is so cheap and well reviewed . Cant hear the fan keeps the cpu chilli.Job jobbed .  ,5,CPU_cooler
It comes with a 2 Led Fan and its white. Duhhhh!!!! I only use one My CPU is pretty cool. ,4,CPU_cooler
Quieter than my i5 stock cooler LOL ,5,CPU_cooler
"WHAT A BEAST! This thing is awesome. Make sure to double check that you have enough clearance for it. If you don't want the worry of water cooling, go with this!  ",5,CPU_cooler
Bought this cooler at the end of 2010 and it's still running flawlessly almost 5 years later. This speaks volumes about the quality and reliability of this cooler. It's rather noisy when the fans are running at higher RPM but it is so effective that the fans don't need to run that fast in order to enjoy great thermal performance. I used this for my AMD build and transferred it to this build. It worked exceptionally well in both builds. Size is the only other con that I can think of. Make sure it will fit in your case before buying. ,5,CPU_cooler
This beautiful liquid cooler keeps my processor at a chilly 35C under load. The lighting customization is amazing and gives the core of your build a modern look. ,5,CPU_cooler
"Looks really cool and is overkill for the build (considering no OC). CPU temp on idle is ~30 C. Will report back after testing under load. However, the case doesn't have the best airflow, so it's not a terrible loss. ",5,CPU_cooler
Amazing cpu cooler thus far. Keeps my CPU at 30 C idle. Super quiet and looks amazing. ,5,CPU_cooler
Good cooler for m-itx build. Its quite and good perform. ,5,CPU_cooler
"Quiet, cheap, good performance. What more could you want? ",5,CPU_cooler
"I was only going to get the CAPTAIN 120 until I found out they released the EX version. Managed to snag this baby for $65 rather than its asking price of $80. This cooler is quite beautiful. The ""breathing"" red LED is a nice touch, and makes it look like Scarlet is actually breathing and alive. However, it's a 4/5 from me because installation was  ",4,CPU_cooler
"I'm using the stock intel cpu cooler which I really dislike. Loudest part of my system. Free, but bad... ",2,CPU_cooler
"I waited for a couple months for this and i am glad i did! great product.
From what i read they froze in shipment so corsair recalled them. ",5,CPU_cooler
"Mounting was a little iffy for my taste. Setting up the brackets was a breeze, I just don't trust the mounting mechanisms. Otherwise this is just like the little brother of the Hyper 212 Evo. I actually saw a 25 degree difference between this and the stock intel heatsink. While under load my processor was hitting 80c with stock heatsink and not overclocked. When swapped out It struggles to get up to 65c with the TX3 while being overclocked 25%! Great value for the money. ",4,CPU_cooler
Very impressed with this cheap AIO.  Overclocked my i5 4690k to 4.5Ghz and barely reached over 60C from cinebench.  ,5,CPU_cooler
"Solid cooling performance for my well-overclocked system. Only issue is finding corsair 140mm fans. Had to purchase sleeves to mount SP 120s to this baby, but I haven't seen any performance issues since day 1. Will stick with corsair for all my cooling needs. ",5,CPU_cooler
Fantastic low profile compared to hyper 212 evo and yes its worth every dollar ,5,CPU_cooler
"Great cooler, i have a push/pull set on it and can barely hear it.  Works for me ",5,CPU_cooler
Temps are similar to the stock AM1 cooler but it is x10 quieter. Also looks nice ,5,CPU_cooler
Decent cooler with a fairly quiet fan and two heatpipes. Picked this up for $2 after rebate so I am not complaining. ,4,CPU_cooler
"Very underrated product, excellent cooling for the price, I don't know why everyone doesn't just get one of these. Here is a screenshot of my temps without overclocking:
 ",5,CPU_cooler
Performs excellent IMHO ,5,CPU_cooler
"Keeps my CPU cool, but it's loudest part in my build. ",4,CPU_cooler
A little on the loud side. ,4,CPU_cooler
It's hard to believe this bit of gear set me back less than $12. It's whisper quiet and matches my RAM. ,5,CPU_cooler
"I have yet to really test this cpu cooler with an overclock. So far, with the i5 4690k running at 3.5, idle temps have been about 32 and during a game they only go to about 44. Eventually, I am planning on doing a light 4.0 overclock and I'm sure this cooler will perform well. The installation was really easy.  ",4,CPU_cooler
"Dead silent, fantastic performance, and a good price (around €40 where I got it). Keeps my i7-6700k at around 22-25 °C under light load, all while remaining really silent. I'm very happy with this cooler. Only gripe is that it can be a bit of a pain to mount as an inexperienced builder. The heatsink is also quite big, which means some memory slots may be covered. Luckily, the back fan can be mounted slightly higher to mitigate this issue, though this has some impact on cooling performance. ",4,CPU_cooler
Fits nicely in the case and keeps my pc nice and cool. ,5,CPU_cooler
"I had a difficult time getting this to fit into the NZXT Manta case, but it's not worth knocking off a star in the rating system because it's a case design issue. Overall the white look of the cooler is awesome and it keeps the system cool, so I can safely recommend  this cooler. ",5,CPU_cooler
"This thing is awesome works great, its powerful, and the price is great I would take one star away for having not having an RGB light instead its RED but it matches and the block looks great. ",5,CPU_cooler
"Doesn't block any ram slots, easy installation, great performances. Watch the height! ",5,CPU_cooler
"The little engine that could... the tiny Thermaltake Engine 27 is working extraordinarily well though I am only using it with a Skylake Pentium at the moment... waiting for Kaby Lake. The Engine 27 is more noisy than my Cryorig C7, though not dramatically so. It has an interesting low machine-like hum that up until now has not been distracting to me... at least thus far. I had anticipated a more buzzing-like and/or grating-like sound but instead it is producing more of a low humming, refrigerator compressor-like, report.  At top speed (5500+ rpm) it is more of a low whistling sound. ",5,CPU_cooler
"Keeps my temps between 34-40 when i tested overclocking a FX-6300 to 4.4Ghz. Max speed fan noise is very noticeably, fan noise doesn't really bother me since i wear headphones most of the time. When running at 75% speed i didn't really hear it. Was also easy to install. ",5,CPU_cooler
This is an amazing cooler. It does everything I need it to. It keeps the I7-5930k unbelievably cool. The stock fans are a tad noisy are my only complaint. ,5,CPU_cooler
"Great cooler, Had a little trouble installing took about 40 lbs of pressure to get both screws threaded thought i was going to destroy the Mobo or CPU but it works great after getting it on,  cut my temps in half. Cooler is large barely fits in my case so make sure to measure ",4,CPU_cooler
